,MTSClean,MTSCleanSoft,LocalSpeedClean,GlobalSpeedClean,LocalSpeedAccelClean,GlobalSpeedAccelClean,EWMAClean,MedianFilterClean,KalmanFilterClean,IMRClean
0.2,0.0867323470104225,0.06543006146003882,0.12496059259635015,0.12509602210873363,0.1259881454855442,0.12447337306697522,0.10439237869143343,0.12648496941033577,0.11674429663749598,0.06861239957442998
0.4,0.08155782383957992,0.0566338289067828,0.12349065099465634,0.12390493701604553,0.12472141447169469,0.12323690836854126,0.10297020157365,0.12519858045417454,0.11535693215011052,0.06570446091279103
0.6,0.07457265772510704,0.07086674414322497,0.12369417504265821,0.12380440374261002,0.12479917063214697,0.12334691107340055,0.10282612542238243,0.1252726901955618,0.11535557652162902,0.07043415651262164
0.8,0.07509127059261501,0.06605924200977029,0.12360193339201697,0.12379779542211305,0.12482921006964807,0.12333544523974088,0.1026665944113265,0.12523542922209135,0.11537969203744508,0.06526016426578338
1.0,0.07475957262909604,0.0700831623430208,0.12335100143438017,0.12348748226448776,0.12459758933411871,0.12306025874079084,0.10233747383215906,0.1250780458886979,0.11502671415665935,0.0691113306946233
