,MTSClean,MTSCleanSoft,LocalSpeedClean,GlobalSpeedClean,LocalSpeedAccelClean,GlobalSpeedAccelClean,EWMAClean,MedianFilterClean,KalmanFilterClean,IMRClean
0.2,0.7864184008762322,0.8122065727699531,0.12006319115323855,0.1234991423670669,0.25,0.17035775127768316,0.22468916518650087,0.2183734939759036,0.22468916518650087,0.526027397260274
0.4,0.8828365878725591,0.9150892374256354,0.1305398871877518,0.1195840554592721,0.2576489533011272,0.18135158254918735,0.22266666666666668,0.22026103169670602,0.22266666666666668,0.5736568457538995
0.6,0.8946069792033838,0.9074410163339384,0.15198237885462554,0.12844036697247707,0.2592394215318693,0.1699942954934398,0.22278181010220705,0.22323575752549965,0.22278181010220705,0.5717814140166718
0.8,0.9029275808936825,0.9275594760759155,0.11783960720130934,0.12699784017278617,0.25614176399516714,0.1690987124463519,0.22274065433538853,0.22066986839643235,0.22274065433538853,0.5614561027837259
1.0,0.9236182984889256,0.935120187194214,0.1528239202657807,0.1372887202483615,0.2598906400771953,0.17963661295851902,0.2224,0.21976924229558964,0.2224,0.5705783894364888
