,MTSClean,MTSCleanSoft,LocalSpeedClean,GlobalSpeedClean,LocalSpeedAccelClean,GlobalSpeedAccelClean,EWMAClean,MedianFilterClean,KalmanFilterClean,IMRClean
0.2,0.9706930277629388,0.7650060677342619,0.18033163961116372,0.6808210183411063,0.14803348912376957,0.708970870227335,0.3147201181809275,0.0026967829012920497,0.15133962319847494,0.6432514480500837
0.4,0.9667959315936122,0.7474084051359842,0.17327874057518822,0.6659949183296331,0.1448257832561647,0.6925328744002662,0.30667444758491336,0.002521247687827577,0.1466444299666203,0.6107116789084487
0.6,0.9714058349420108,0.743724511362237,0.1740575209004256,0.6950884004060565,0.14589273414065274,0.7302641540965734,0.3107337660952756,0.0020559236730158803,0.14853243138686212,0.6216834070142963
0.8,0.966761951083342,0.7431865665572708,0.17799822206862725,0.687852626156887,0.14748280703279926,0.7147572538090152,0.31131947663176207,0.002396653583976671,0.1492614255364274,0.6626762336484369
1.0,0.9707704035478834,0.727752034044818,0.17306269447000433,0.7005578165772355,0.14547752362731903,0.7471241403000635,0.308210938185977,0.0021048828100228567,0.14745902371085062,0.6204078382843021
