,MTSClean,MTSCleanSoft,LocalSpeedClean,GlobalSpeedClean,LocalSpeedAccelClean,GlobalSpeedAccelClean,EWMAClean,MedianFilterClean,KalmanFilterClean,IMRClean
0.1,23.145841598510742,7.016014099121094,4.431799650192261,27.62368106842041,7.273735046386719,57.03589487075806,0.002501964569091797,0.007006168365478516,25.463829278945923,6.866912126541138
0.2,23.160854816436768,10.848299980163574,4.415786027908325,27.391321182250977,7.284244537353516,56.090084075927734,0.0025191307067871094,0.006505489349365234,25.458324909210205,20.390739679336548
0.3,23.16585946083069,14.359809637069702,4.429797410964966,27.29289746284485,7.267229795455933,56.869752407073975,0.00250244140625,0.006505250930786133,25.43730640411377,13.783355474472046
0.4,23.229413986206055,18.61946153640747,4.431298732757568,27.44452714920044,7.268730640411377,56.585508823394775,0.0025022029876708984,0.006505727767944336,25.523380279541016,12.49041748046875
0.5,23.470119953155518,22.78303098678589,4.430798530578613,27.455036401748657,7.292251348495483,57.420724391937256,0.0020020008087158203,0.006505727767944336,25.455822467803955,13.009255170822144
