,MTSClean,MTSCleanSoft,LocalSpeedClean,GlobalSpeedClean,LocalSpeedAccelClean,GlobalSpeedAccelClean,EWMAClean,MedianFilterClean,KalmanFilterClean,IMRClean
0.2,67.73422527313232,9.195995092391968,4.323610067367554,27.35878324508667,7.146857976913452,60.55493879318237,0.002001523971557617,0.00700688362121582,25.25096082687378,14.777064323425293
