,MTSClean,MTSCleanSoft,LocalSpeedClean,GlobalSpeedClean,LocalSpeedAccelClean,GlobalSpeedAccelClean,EWMAClean,MedianFilterClean,KalmanFilterClean,IMRClean
0.2,0.0008245781765145516,0.005990596816635938,0.015629679138768122,0.008803966577986724,0.01709078554515981,0.0079476697459865,0.014060314513766478,0.017236687020360422,0.015858781807158853,0.00909706719800665
