,Observed,True,MTSClean,MTSCleanSoft,GlobalSpeedAccelClean,IMRClean
4694,25.15111287899789,25.15111287899789,25.15111287899789,25.156871767433945,25.15111287899789,25.15111287899789
4695,25.07641146238458,25.07641146238458,25.07641146238458,25.12253046086515,25.07641146238458,25.07641146238458
4696,25.140022395644053,25.140022395644053,25.140022395644053,25.140023023037667,25.140022395644053,25.140022395644053
4697,25.1778830112313,25.1778830112313,25.1778830112313,25.1778830112313,25.1778830112313,25.1778830112313
4698,25.03976187658882,25.03976187658882,25.03976187658882,25.03976187658882,25.03976187658882,25.03976187658882
4699,25.14849960418461,25.14849960418461,25.14849960418461,25.14849960418461,24.71278383288052,25.14849960418461
4700,25.169023372230235,25.169023372230235,25.169023372230235,25.169023372230235,22.457100754742175,25.169023372230235
4701,25.14716109757297,25.14716109757297,25.14716109757297,25.14716109757297,22.130122711033874,25.14716109757297
4702,25.125362561325712,25.125362561325712,25.125362561325712,25.125362561325712,21.803144667325572,25.125362561325712
4703,25.1035640250785,25.1035640250785,25.1035640250785,25.1035640250785,21.47616662361727,25.1035640250785
4704,19.89813106686678,25.081765488831287,24.686441758630863,24.072589417972964,21.14918857990897,19.89813106686678
4705,19.87633253061957,25.059966952584077,24.6701000388627,24.120385842572222,20.822210536200668,19.87633253061957
4706,19.854470255962262,25.038104677926768,24.65370411235268,24.09134919286929,20.495232492492367,19.854470255962262
4707,19.864477186344764,25.04811160830927,24.61436657914354,24.059557457954188,20.168254448784065,19.864477186344764
4708,19.841276405075764,25.02491082704027,24.6031383176709,24.086993167462353,19.841276405075764,19.841276405075764
4709,19.875121500828037,25.058755922792542,24.62980056874642,24.048228244474775,19.875121500828037,19.875121500828037
4710,19.90890285817021,25.092537280134717,24.676410900820095,24.088467471530986,19.90890285817021,25.092537280134717
4711,19.922479139517172,25.106113561481678,24.69507394947454,24.15436333253551,19.922479139517172,25.12802319804296
4712,19.956260496859393,25.1398949188239,24.715456066889057,24.17315521429136,19.956260496859393,25.172177593427087
4713,19.99010559261162,25.173740014576126,24.68728259500345,24.166627758936006,19.99010559261162,25.061022756664187
4714,19.91954717265353,25.103181594618036,24.65149969379739,24.108369136725173,19.91954717265353,24.842982308092687
4715,19.859505590358562,25.043140012323068,24.742581835475534,24.13707847741195,19.859505590358562,25.043140012323068
