,Observed,True,MTSClean,MTSCleanSoft,GlobalSpeedAccelClean,MedianFilterClean,IMRClean
1518,13.285697935400728,13.285697935400728,13.285697935400728,13.285697935400728,13.285697935400728,13.285697935400728,13.285697935400728
1519,13.280280170543964,13.280280170543964,13.280280170543964,13.280280170543964,13.280280170543964,13.280280170543964,13.280280170543964
1520,13.2749261440973,13.2749261440973,13.2749261440973,13.2749261440973,13.2749261440973,13.2749261440973,13.2749261440973
1521,13.269508379240536,13.269508379240536,13.269508379240536,13.269508379240536,13.269508379240536,13.269508379240536,13.269508379240536
1522,13.264154352793826,13.264154352793826,13.264154352793826,13.264154352793826,13.264154352793826,13.264154352793826,13.264154352793826
1523,13.258736587937062,13.258736587937062,13.258736587937062,13.258736587937062,13.258736587937062,13.264154352793826,13.258736587937062
1524,13.253382561490398,13.253382561490398,13.253382561490398,13.253382561490398,13.253382561490398,13.264154352793826,13.253382561490398
1525,13.354917848747174,13.354917848747174,13.354917848747174,13.354917848747174,13.354917848747174,13.334776511162016,13.354917848747174
1526,13.416680368114296,13.416680368114296,13.416680368114296,13.416680368114296,13.416680368114296,13.354917848747174,13.416680368114296
1527,13.334776511162016,13.334776511162016,13.457210258840366,13.334776511162016,13.457210258840366,13.354917848747174,13.334776511162016
1528,13.66467878364945,13.30654039549676,13.66467878364945,13.66467878364945,13.66467878364945,13.416680368114296,13.30654039549676
1529,10.477147635169556,13.383727610103147,13.337700739941148,11.625967969547924,13.872147308458533,13.66467878364945,10.2004757115418
1530,17.231853130924904,13.404506331789124,13.545169264750232,15.2172507236408,14.079615833267617,16.258502146904128,17.066270826526587
1531,17.214241056165392,13.340831660119598,13.70800652589624,15.445025228991911,14.2870843580767,16.258502146904128,17.009285559243704
1532,16.258502146904128,13.27715698845007,13.707242848420664,14.807839167738665,14.305787138921398,16.258502146904128,16.083561818064545
1533,13.978809095213096,13.287291395652726,13.616091489253257,13.978779045285965,13.978809095213096,13.978809095213096,13.806995412420381
1534,12.541840781665092,13.346440640206616,13.289113445544956,12.541840781665092,13.651831051504795,13.978809095213096,12.368858665570464
1535,12.07240327931661,13.40558988476046,13.49658197035404,12.07240327931661,13.802572391343011,13.978809095213096,11.907337521372028
1536,15.74342356948391,13.251725362828301,13.704050495163123,15.74342356948391,14.010040916152095,14.30976934845323,13.251725362828301
1537,15.05671012584057,13.251725362828301,13.703238290145116,15.05671012584057,14.127824279096059,14.30976934845323,13.123810299041942
1538,14.30976934845323,13.251725362828301,13.702434916309556,14.30976934845323,13.8914770356378,14.30976934845323,12.55103495261619
1539,14.037954146710813,13.251725362828301,13.564498991929499,14.037954146710813,13.564498991929499,14.037954146710813,13.251725362828301
1540,13.237520948221198,13.251725362828301,13.237520948221198,13.237520948221198,12.465659473772783,13.237520948221198,12.280753147940986
1541,12.138681430064482,13.251725362828301,12.910542904512896,12.139526978468131,12.138681430064482,12.138681430064482,11.129886200416218
1542,10.66142151242273,13.251725362828301,12.84143712284604,11.517058023818247,11.81170338635618,12.138681430064482,13.251725362828301
1543,10.985796151074565,13.251725362828301,13.043538119733926,10.985796151074565,11.484725342647879,11.26989715732647,12.73728045813096
1544,16.880468223725398,13.251725362828301,13.25100664454301,16.880468223725398,11.623128645653718,10.985796151074565,18.39018057493198
1545,11.26989715732647,13.251725362828301,12.924028600834708,11.716761194420414,11.407401342257337,11.26989715732647,12.856199582808072
1546,10.775971959787354,13.251725362828301,12.838416996221772,10.775971959787354,11.614869867066421,12.54080674658278,12.315916495453472
1547,14.348443344262478,13.251725362828301,13.045885521030856,14.348443344262478,11.822338391875505,11.88314483509145,15.83873039304092
1548,12.54080674658278,13.251725362828301,12.802135289991979,12.54080674658278,12.029806916684588,11.904176428485517,13.995447699439609
1549,11.88314483509145,13.251725362828301,12.808716883947906,12.016542306804698,11.88314483509145,11.904176428485517,13.251725362828301
1550,11.904176428485517,13.251725362828301,12.792242831999024,11.904176428485517,11.904176428485517,11.904176428485517,13.251725362828301
1551,9.377231882870587,13.251725362828301,12.789606931156216,10.894844930743961,12.1116449532946,11.904176428485517,10.653792915735094
1552,15.362405077817137,13.251725362828301,12.9970754559653,15.362405077817137,12.319113478103684,11.904176428485517,16.61706948050577
1553,16.204592671982205,13.251725362828301,13.204543980774384,14.747523181977282,12.346266040797605,15.362405077817137,17.428054276145076
1554,9.47333771131842,13.251725362828301,12.877565937066082,10.797968499474289,12.019287997089304,15.362405077817137,10.665539742257156
1555,16.978153908049233,13.251725362828301,13.085034461875166,15.23678042216752,12.064267004698852,11.11756252612227,13.251725362828301
1556,11.11756252612227,13.251725362828301,12.758056418166865,11.583476875280315,11.75511540590618,11.11756252612227,8.95269407554749
1557,10.816190051655704,13.251725362828301,12.709348455228396,10.816190051655704,11.923683190660023,12.131151715469107,8.86653911507973
1558,12.131151715469107,13.251725362828301,12.91681698003748,12.131151715469107,12.131151715469107,12.131151715469107,10.38346159875504
1559,13.210282797500135,13.251725362828301,13.124285504846563,13.210282797500135,12.33862024027819,12.131151715469107,11.496994152162703
1560,12.952082805887086,13.251725362828301,12.952082805887086,12.952082805887086,12.952082805887086,12.952082805887086,11.307787479283007
1561,11.81245001351683,13.251725362828301,12.8751015949821,11.81245001351683,12.681831947149652,12.952082805887086,10.20800951157014
1562,15.041369642661818,13.251725362828301,13.082570119791184,14.357349667817001,12.889300471958736,12.952082805887086,13.47574608306822
1563,9.825294429576132,13.251725362828301,12.755592076082882,11.009599922145954,12.742638390365597,12.986232390167089,13.251725362828301
1564,15.596557237380592,13.251725362828301,12.963060600891966,14.685275573268443,12.95010691517468,12.986232390167089,13.251725362828301
1565,12.986232390167089,13.251725362828301,12.986232390167089,12.986232390167089,12.986232390167089,12.986232390167089,11.484268136242427
1566,12.192118487694634,13.251725362828301,13.141029394575908,12.405829572400762,13.193700914976173,15.596557237380592,13.251725362828301
1567,16.421432447121045,13.251725362828301,13.348497919384991,14.7644108898284,13.401169439785257,13.982442097014566,16.907406916418466
1568,16.115920275578933,13.251725362828301,13.555966444194075,14.805758959604903,13.60863796459434,13.982442097014566,16.430673801857957
1569,13.982442097014566,13.251725362828301,13.578703406536603,13.982442097014566,13.578703406536603,13.982442097014566,14.33717223609737
1570,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.580181681757324
1571,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.57252211422464
1572,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.4882068859537
1573,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.503392697268628
1574,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.431553156478586
1575,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.414325792469109
1576,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.400541372271686
1577,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301
1578,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.261676481658355
1579,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.251725362828301,13.260073193037417
