,Observed,True,MTSClean,MTSCleanSoft,GlobalSpeedAccelClean,IMRClean
2502,10.929792600039857,10.929792600039857,10.929792600039857,10.929792600039857,10.929792600039857,10.929792600039857
2503,10.970613344683654,10.970613344683654,10.970613344683654,10.970613344683654,10.970613344683654,10.970613344683654
2504,11.06066360159445,11.06066360159445,11.06066360159445,11.06066360159445,11.06066360159445,11.06066360159445
2505,11.070295462690133,11.070295462690133,11.070295462690133,11.070295462690133,11.049527556379434,11.070295462690133
2506,11.061886695066876,11.061886695066876,11.061886695066876,11.061886695066876,10.79420679400081,11.061886695066876
2507,10.951808282544397,10.951808282544397,10.951808282544397,10.951808282544397,10.538886031622187,10.951808282544397
2508,11.090247174959872,11.090247174959872,11.090247174959872,11.090247174959872,10.283565269243564,11.090247174959872
2509,10.915956355132518,10.915956355132518,10.915956355132518,10.915956355132518,10.02824450686494,10.915956355132518
2510,11.029092501336228,11.029092501336228,11.029092501336228,11.029092501336228,9.772923744486317,11.029092501336228
2511,10.960446380193703,10.960446380193703,10.960446380193703,10.960446380193703,9.517602982107693,10.960446380193703
2512,7.5822868919461195,11.064715098721997,10.391261801330769,10.143311356161696,9.26228221972907,7.5822868919461195
2513,7.542230580722642,11.02465878749852,10.376799329893492,10.41554079816056,9.006961457350446,11.02465878749852
2514,7.425654484127599,10.908082690903477,10.362390163030087,10.355301073380474,8.751640694971822,10.936756904962454
2515,7.474578223026492,10.95700642980237,10.401264558768679,10.436186152604474,8.496319932593199,10.947985936610223
2516,7.544676767667604,11.027104974443482,10.396864927327437,10.142361436003524,8.240999170214575,10.891680987858098
2517,7.599945303954951,11.082373510730829,10.440429030698823,10.169344120680975,7.985678407835953,10.819901884083496
2518,7.548498934769044,11.030927141544922,10.464833675248745,10.197983374955205,7.730357645457329,10.642319348774715
2519,7.4750368830787055,10.957465089854583,10.481478812230131,10.144144050879964,7.4750368830787055,10.447342058651039
2520,7.445300423029178,10.927728629805056,10.422246409599813,10.107127536192198,7.445300423029178,10.300741176186268
2521,7.544447437641497,11.026875644417375,10.411819959268826,10.464889630755257,7.544447437641497,10.287755934909633
2522,7.555761052261873,11.03818925903775,10.40134020436393,10.209848465065582,7.555761052261873,10.191353996446555
2523,7.599792417270899,11.082220624046776,10.39091375403296,10.157551045352259,7.599792417270899,11.082220624046776
2524,7.517386494563037,10.999814701338915,10.380410432758044,10.13192459529611,7.517386494563037,10.860847921542364
2525,7.6229547499058095,11.105382956681687,10.397815865413733,10.452939992565911,7.6229547499058095,10.87769008159516
2526,7.6299110940305335,11.112339300806411,10.388302331679423,10.162186842980619,7.6299110940305335,11.112339300806411
2527,7.6369438814972,11.119372088273078,10.397153172019994,10.462334379902227,7.6369438814972,10.995956296803858
2528,7.643900225621922,11.1263284323978,10.405950707786676,10.19107618905944,7.643900225621922,10.877061307233342
2529,7.650856569746591,11.13328477652247,10.41480154812723,10.466119637682164,7.650856569746591,10.757821527408334
2530,7.657889357213313,11.140317563989191,10.423599083893892,10.475236514912053,7.657889357213313,10.642925266874943
2531,7.66484570133798,11.147273908113858,10.432449924234481,10.470266244532015,7.66484570133798,10.532377113754324
2532,7.671878488804702,11.15430669558058,10.441247460001163,10.458099374708752,7.671878488804702,10.426336602081717
2533,7.678834832929426,11.161263039705304,10.45012186671172,10.233476715590168,7.678834832929426,10.324488763872992
2534,7.685791177054093,11.168219383829971,10.4589194024784,10.507231194232045,7.685791177054093,11.168219383829971
2535,7.692747521178762,11.17517572795464,10.469914782490271,10.504399703024859,7.692747521178762,11.034164238037985
2536,7.699780308645484,11.182208515421362,10.519411439271371,10.572785003933358,7.699780308645484,10.94733093547961
2537,7.706736652770206,11.189164859546084,10.48857651250814,10.52806189970397,7.706736652770206,11.189164859546084
2538,7.713769440236928,11.196197647012806,10.5201862944485,10.557009067569709,7.713769440236928,11.071840148645384
2539,7.720725784361595,11.203153991137473,10.5041274816841,10.321092457428048,7.720725784361595,10.952015899038852
2540,7.727682128486264,11.210110335262142,10.468690940934241,10.273332068466384,7.727682128486264,10.831876672945398
2541,7.734714915952986,11.217143122728864,10.453810446670573,10.25700373474332,7.734714915952986,10.716147433222407
2542,7.741671260077655,11.224099466853533,10.438876647833016,10.517122656564387,7.741671260077655,10.604831671204993
2543,7.748627604202377,11.231055810978255,10.48541011382617,10.551160468869645,7.748627604202377,10.498010115033843
2544,7.755660391669099,11.238088598444977,10.444317644272916,10.535591180551632,7.755660391669099,10.395593443928908
2545,7.762616735793766,11.245044942569644,10.483121340901478,10.54265290496702,7.762616735793766,10.297257956337749
2546,7.769649523260488,11.252077730036365,10.468187542063903,10.543568894237973,7.769649523260488,10.202988563071782
2547,7.776605867385157,11.259034074161034,10.453307047800214,10.551197883413344,7.969065519894162,10.112473110393282
2548,7.783562211509879,11.265990418285757,10.470965538692196,10.558009142618248,8.19701956582622,10.025637313427708
2549,7.790594998976601,11.273023205752478,10.521803790592024,10.595742007554074,8.42497361175828,9.942414925135022
2550,7.7975513431012695,11.279979549877147,10.55861323520545,10.626566910194057,8.652927657690338,9.862517739307405
2551,7.804507687225937,11.286935894001815,10.5954524180228,10.650953930403876,8.880881703622396,9.785893634998436
2552,7.811540474692658,11.293968681468536,10.619347491868481,10.668877198335895,9.108835749554455,9.715806801147954
2553,7.655978273662565,11.138406480438443,10.638953486371618,10.64711261020645,9.336789795486514,9.485654930386954
2554,11.112186414122302,11.112186414122302,11.112186414122302,11.112186414122302,9.564743841418572,11.112186414122302
2555,11.157287985919755,11.157287985919755,11.157287985919755,11.157287985919755,9.79269788735063,11.083592351610019
2556,11.202313114375153,11.202313114375153,11.202313114375153,11.202313114375153,10.02065193328269,11.049459777246458
2557,11.24741468617255,11.24741468617255,11.24741468617255,11.24741468617255,10.248605979214748,11.096202351877631
2558,11.292439814627949,11.292439814627949,11.292439814627949,11.292439814627949,10.476560025146807,11.143037258889832
2559,11.287165224027921,11.287165224027921,11.287165224027921,11.287165224027921,10.704514071078865,11.14315433837203
2560,11.103777646499102,11.103777646499102,11.103777646499102,11.103777646499102,11.103777646499102,11.061881333669792
2561,11.160422162942982,11.160422162942982,11.160422162942982,11.160422162942982,11.160422162942982,11.12013026553325
2562,11.217066679386864,11.217066679386864,11.217066679386864,11.217066679386864,11.217066679386864,11.178317208355963
2563,11.273711195830746,11.273711195830746,11.273711195830746,11.273711195830746,11.273711195830746,11.236445091218592
