,Observed,True,MTSClean,MTSCleanSoft,GlobalSpeedAccelClean,IMRClean
11055,7.5623502257649875,14.194797852314691,12.668497755811233,11.136272262733781,7.5623502257649875,11.834855315677217
11056,7.563435420313475,14.195883046863178,12.619364790524852,11.114149206780358,7.563435420313475,11.617683996603624
11057,7.549351741612835,14.181799368162538,12.710505978485463,11.163129116867283,7.549351741612835,11.394230248801508
11058,7.47972041228768,14.112168038837384,12.610574523665708,11.06286419346713,7.47972041228768,11.125739155585899
11059,7.445137289314056,14.07758491586376,12.646198236726452,11.077349763970243,7.445137289314056,14.07758491586376
11060,7.433200149280747,14.06564777583045,12.670996042181727,11.085869321607992,7.433200149280747,13.849494940437033
11061,7.3959100025433315,14.028357629093035,12.576801393101626,11.020363049319174,7.3959100025433315,13.46518620819771
11062,7.762704409961068,14.005008058478436,12.806643739187056,11.295313924086795,7.762704409961068,13.519367566030645
11063,8.12205748333206,13.974217153817092,12.692832915642338,11.395816786407062,8.12205748333206,13.583771638872019
11064,8.459158105851754,13.921173798304451,12.689779454522846,11.560326618971704,8.459158105851754,13.640146616497992
11065,8.807134524285914,13.879006238706276,12.742798643052215,11.7359366227416,8.807134524285914,13.879006238706276
11066,9.168586435464965,13.850314171852991,12.786744634206379,11.925178847781124,9.168586435464965,14.038485192386698
11067,9.519615708892655,13.811199467248345,12.617160984154754,12.143871808188734,9.519615708892655,14.20119103760694
11068,9.87308965135814,13.774529431681493,12.559803634068372,12.22332081372642,9.87308965135814,14.377201230390169
11069,10.219801997021534,13.731097799312554,12.502353754857166,12.305887671950801,10.219801997021534,14.553647611478945
11070,10.56767108852232,13.688822912781005,12.618581042957688,12.521268973800817,10.56767108852232,14.737987882288246
11071,10.954237502109109,13.685245348335457,12.638034394940094,12.713691639806001,10.954237502109109,14.967410835825206
11072,11.320984208667573,13.661848076861586,12.657383689340367,12.904598463362664,11.320984208667573,15.182038496652869
11073,11.64626694330214,13.596986833463816,12.676825512865463,13.022754259374782,11.64626694330214,15.361166053419748
11074,11.985013245466789,13.545589157596131,12.561452401508724,13.1656427473467,11.985013245466789,13.545589157596131
11075,12.29878814780152,13.469220081898527,12.625134675161364,13.353974463791173,12.29878814780152,13.799229437862532
11076,12.613433590817998,13.393721546882668,12.695467517344667,13.51706037272084,12.613433590817998,13.393721546882668
11077,12.973168271063184,13.36331224909552,12.973168271063184,13.616998415584279,12.973168271063184,13.711800166188667
11078,13.315790268043838,13.315790268043838,13.315790268043838,13.768688845164537,13.315790268043838,13.315790268043838
11079,13.26643180391011,13.26643180391011,13.26643180391011,13.678860377908515,13.26643180391011,13.26643180391011
11080,13.195178645369635,13.195178645369635,13.195178645369635,13.660054058338952,13.195178645369635,13.195178645369635
11081,13.162420080263244,13.162420080263244,13.162420080263244,13.61565599890435,13.162420080263244,13.162420080263244
11082,13.124485971925628,13.124485971925628,13.124485971925628,13.552842934352864,13.124485971925628,13.124485971925628
11083,13.058718412201662,13.058718412201662,13.058718412201662,13.482342952396106,13.058718412201662,13.058718412201662
11084,12.968086779581142,12.968086779581142,12.968086779581142,13.296041626344065,12.968086779581142,12.968086779581142
11085,12.911465859622954,12.911465859622954,12.911465859622954,13.23167784762453,12.911465859622954,12.911465859622954
11086,12.908079098614504,12.908079098614504,12.908079098614504,13.24963071393504,12.908079098614504,12.908079098614504
11087,12.863776925563819,12.863776925563819,12.863776925563819,13.192765071356359,12.863776925563819,12.863776925563819
11088,12.858780260554871,12.858780260554871,12.858780260554871,13.249974178374293,12.858780260554871,12.858780260554871
