,Observed,True,MTSClean,MTSCleanSoft,GlobalSpeedAccelClean,IMRClean
19840,6.618373528977569,6.618373528977569,6.618373528977569,6.586760582190245,6.618373528977569,6.618373528977569
19841,6.60564541382455,6.60564541382455,6.60564541382455,6.606012534294993,6.60564541382455,6.60564541382455
19842,6.618373528977569,6.618373528977569,6.618373528977569,6.602938109431336,6.618373528977569,6.618373528977569
19843,6.674377235651091,6.674377235651091,6.674377235651091,6.531200083267387,6.674377235651091,6.674377235651091
19844,6.730463059196536,6.730463059196536,6.730463059196536,6.601545829273469,6.730463059196536,6.730463059196536
19845,6.78646676587,6.78646676587,6.78646676587,6.604078099297344,6.78646676587,6.78646676587
19846,6.681028702279478,6.681028702279478,6.681028702279478,6.515615144684713,6.681028702279478,6.681028702279478
19847,6.618866230209341,6.618866230209341,6.618866230209341,6.501778103718091,6.618866230209341,6.618866230209341
19848,6.599897232787666,6.599897232787666,6.599897232787666,6.480240380634295,6.599897232787666,6.599897232787666
19849,6.608355270599057,6.608355270599057,6.608355270599057,6.525625630012452,6.608355270599057,6.608355270599057
19850,6.61681330841045,6.61681330841045,6.61681330841045,6.520113226436463,6.61681330841045,6.61681330841045
19851,6.77285616191264,6.62518922934986,6.77285616191264,6.507496250816478,6.77285616191264,6.77285616191264
19852,6.928981132286813,6.633647267161252,6.928981132286813,6.5200210736239255,6.928981132286813,6.928981132286813
19853,7.085023985789062,6.642023188100721,7.085023985789062,6.542941840447502,7.085023985789062,7.085023985789062
19854,7.241148956163235,6.650481225912113,7.110348654551846,6.5560770228798955,7.241148956163235,6.650481225912113
19855,7.397273926537406,6.6589392637235045,7.117984769956675,6.54796647677882,7.397273926537406,6.807508609261223
19856,7.553316780039597,6.6673151846629155,7.125711688092658,6.555697837962037,7.553316780039597,6.964077465822281
19857,7.709359633541846,6.675691105602384,7.133377956857303,6.556906917977338,7.709359633541846,6.675691105602384
19858,7.865484603916018,6.684149143413776,7.140958220016265,6.582280601963269,7.865484603916018,6.866912433665278
19859,8.021527457418209,6.692525064353187,7.149339806096586,6.579869855752377,8.021527457418209,7.050621331022432
19860,8.177652427792381,6.700983102164578,7.156551718553919,6.594748611321286,8.177652427792381,7.297130470977329
19861,8.33369528129463,6.709359023104048,7.162240543691496,6.599671185421896,8.33369528129463,7.542301845892106
19862,8.489738134796822,6.717734944043458,7.167940676338983,6.6018342429144665,8.489738134796822,7.788414814753229
19863,8.645863105170994,6.72619298185485,7.171774727199428,6.606501624816843,8.645863105170994,8.111388732642725
19864,8.801905958673185,6.73456890279426,7.179624999988922,6.620912407491688,8.801905958673185,8.32630679466063
19865,8.958030929047357,6.743026940605652,7.185071912944778,6.621983657112642,8.958030929047357,8.534787291023335
19866,9.114073782549607,6.751402861545121,7.191031090364758,6.622108438140681,9.114073782549607,8.737431496436864
19867,9.270198752923777,6.759860899356513,7.1965794282579925,6.62815914354699,9.270198752923777,8.935043073301769
19868,9.426241606425968,6.7682368202959236,7.203577183330658,6.637581774239014,9.426241606425968,9.128013627662547
19869,9.58236657680014,6.776694858107315,7.210409297901432,6.653302654195186,9.58236657680014,9.317004998157325
19870,9.73840943030239,6.785070779046785,7.21681234909741,6.648791271963764,9.73840943030239,9.502505342619413
19871,9.894452283804581,6.793446699986195,7.2228995386214105,6.65510403595015,9.894452283804581,9.684745235879042
19872,10.050577254178753,6.801904737797587,7.229828078027349,6.673445625160227,10.050577254178753,6.801904737797587
19873,10.206620107680944,6.810280658736997,7.236966320344303,6.666416541073585,10.206620107680944,6.888135615271235
19874,10.192106218132139,6.648099836625413,7.244426655367851,6.671579955979092,10.192106218132139,6.693988923103573
19875,10.428459372406563,6.736786058337056,7.249415442846424,6.692218820780346,10.428459372406563,6.736786058337056
19876,10.643215789356784,6.803875542724497,7.2544093701022305,6.69214982037819,10.643215789356784,7.196898974790349
19877,10.751466623381077,6.764459444186008,7.261711399987033,6.694820166338177,10.751466623381077,7.578736721390212
19878,10.85971745740531,6.725043345647461,7.26747492322038,10.85971745740531,10.85971745740531,8.00134382839692
19879,10.967968291429601,6.685627247108973,7.274521677502603,6.724470019740454,10.967968291429601,8.40727419836363
19880,11.076219125453836,6.646211148570426,7.280566517876451,6.718417999950634,11.076219125453836,8.793080911807976
19881,11.184387842606146,6.606712933159956,7.2720940857410605,6.713563167315879,11.184387842606146,9.152135823852255
19882,11.327209879723545,6.601868037714576,7.09816910901224,6.53483129498359,11.327209879723545,9.520147606942068
