,Observed,True,MTSClean,MTSCleanSoft,GlobalSpeedAccelClean,IMRClean
13845,11.023865871762792,11.023865871762792,11.023865871762792,10.928800989913615,11.949005413963938,11.023865871762792
13846,11.018010094931036,11.018010094931036,11.018010094931036,11.01806674105781,12.174452821985112,11.018010094931036
13847,11.01215431809933,11.01215431809933,11.01215431809933,11.012159201813342,12.399900230006285,11.01215431809933
13848,11.006298541267624,11.006298541267624,11.006298541267624,11.001895940690366,12.625347638027458,11.006298541267624
13849,11.000442764435919,11.000442764435919,11.000442764435919,11.000291263773468,12.850795046048631,11.000442764435919
13850,11.034259875639064,11.034259875639064,11.034259875639064,11.004538215303688,13.076242454069805,11.034259875639064
13851,10.991805493609096,10.991805493609096,10.991805493609096,10.981263249308945,13.301689862090978,10.991805493609096
13852,10.981265095312038,10.981265095312038,10.981265095312038,10.981316176070042,13.527137270112151,10.981265095312038
13853,10.970724697014926,10.970724697014926,10.970724697014926,10.966655454037396,13.752584678133324,10.970724697014926
13854,10.960111101507449,10.960111101507449,11.04946669565374,10.938360946825293,13.978032086154498,10.960111101507449
13855,17.356234768155833,10.949570703210338,11.274914103674913,17.356264309085446,14.20347949417567,17.356234768155833
13856,17.34569436985872,10.939030304913226,11.500361511696086,17.345684942662782,14.428926902196844,17.34569436985872
13857,17.335153971561663,10.928489906616168,11.367239119940459,17.35917631634034,14.654374310218017,17.335153971561663
13858,17.32461357326455,10.917949508319056,11.359017275122074,17.32461817718246,14.87982171823919,17.32461357326455
13859,17.31407317496744,10.907409110021945,11.350723936000897,17.31399895587709,15.105269126260364,17.31407317496744
13860,17.30353277667038,10.896868711724887,11.34243059687967,17.303177482323207,17.30353277667038,17.30353277667038
13861,17.29299237837327,10.886328313427775,11.334208752061285,17.287518601673593,17.29299237837327,10.886328313427775
13862,17.28245198007616,10.875787915130664,11.325915412940109,17.28222350683024,17.28245198007616,14.694312257330232
13863,17.2719115817791,10.865247516833605,11.31769356812167,17.267212093953862,17.2719115817791,10.865247516833605
13864,17.26137118348199,10.854707118536494,11.309400229000497,17.261185780104515,17.26137118348199,14.072138603045438
13865,17.250830785184878,10.844166720239382,11.30117838418206,17.249804344215466,17.250830785184878,10.844166720239382
13866,17.24029038688782,10.833626321942324,11.292826845755657,17.248164307594667,17.24029038688782,13.24991111470866
13867,17.229749988590708,10.823085923645213,11.284402003667138,17.229720241932576,17.229749988590708,10.823085923645213
13868,17.219209590293595,10.812545525348101,11.275977055953746,17.217440399035056,17.219209590293595,10.812545525348101
13869,17.209547558521262,10.802883493575766,11.267552108240302,17.209558992609605,17.209547558521262,10.802883493575766
13870,17.20171545700885,10.795051392063353,11.2591986548297,17.201685667549352,17.20171545700885,10.795051392063353
13871,17.193883355496435,10.78721929055094,11.250773707116311,17.193874662449858,17.193883355496435,10.78721929055094
13872,17.186051253984022,10.779387189038527,11.242348759402867,17.185174822971046,17.186051253984022,10.779387189038527
13873,17.178219152471556,10.77155508752606,11.233923811689474,17.173516111642428,17.178219152471556,10.77155508752606
13874,17.170313853748773,10.76364978880328,11.22557035827887,17.167971118975842,17.170313853748773,10.76364978880328
13875,17.16248175223636,10.755817687290866,11.217145516190303,17.157204924196602,17.095619892402134,10.755817687290866
13876,17.154649650723897,10.7479855857784,11.208546287435855,17.154658337501914,16.835842992704983,10.7479855857784
13877,16.8417383080236,10.740153484265987,11.19984998942278,16.82795552592857,16.57606609300783,10.740153484265987
13878,16.528826965323308,10.732321382753574,11.191225080087575,16.458932795251915,16.31628919331068,10.732321382753574
13879,16.215915622623015,10.72448928124116,11.1825287820745,10.765307483776343,16.05651229361353,10.72448928124116
13880,15.903004279922719,10.716657179728747,11.339127206438114,10.81424627081817,15.424794292894326,10.716657179728747
13881,15.590092937222373,10.70882507821628,11.220258082233409,10.767879605512864,15.165017393197175,10.70882507821628
13882,15.277181594522078,10.700992976703867,11.277663052457104,10.792623895910422,14.905240493500024,10.59256512991664
13883,14.964270251821784,10.693160875191454,11.352334415922016,10.813924356254885,14.645463593802873,10.571245299441838
13884,14.651358909121491,10.685328773679041,11.174630784988041,10.753515237750694,14.385686694105722,10.425092988608277
13885,14.338447566421195,10.677496672166626,11.169443012260155,10.737287885944028,14.125909794408571,10.301118377635268
13886,14.025536223720849,10.669664570654161,11.164270224527812,10.734375826904925,13.86613289471142,10.153281028386035
13887,13.712624881020556,10.661832469141748,11.158988537551025,10.72939280172324,13.606355995014269,10.003901547629106
13888,13.399713538320261,10.654000367629335,11.153706850574238,10.713753404784345,13.346579095317118,9.84508867836985
13889,13.086802195619967,10.64616826611692,11.148966610434812,10.718112940028945,13.086802195619967,9.680700064488242
13890,12.773890852919672,10.638336164604507,11.144511543716996,10.700755544985972,12.827025295922816,9.509442244822967
13891,12.460979510219326,10.630504063092042,11.140056582624057,10.709673525711988,12.567248396225665,9.310043430997098
13892,12.148068167519032,10.622671961579627,11.135530127228323,10.681420348117832,12.307471496528514,9.114880580988771
13893,11.970059283579477,10.749742318827954,11.131075166135386,10.694054799856092,12.047694596831363,10.749742318827954
13894,11.542374714977468,10.627136991413826,11.12662009941757,10.689721108675265,11.787917697134212,9.453431159294881
13895,11.387642543943947,10.777484061568186,11.12216513832458,10.699194157137816,11.52814079743706,10.244504698045091
13896,11.04464714777072,10.739567906582838,11.04464714777072,10.68679669647285,11.26836389773991,9.282903064855743
13897,10.701651751597437,10.701651751597437,10.784870248073569,10.654281296015629,11.008586998042759,9.539137246907783
13898,10.663735596612089,10.663735596612089,10.663735596612089,10.660397671214925,10.748810098345608,9.086938766800621
13899,10.625746244416268,10.625746244416268,10.625746244416268,10.625983534281668,10.625746244416268,9.469130149412802
13900,10.647193027062432,10.647193027062432,10.647193027062432,10.644018000701063,10.647193027062432,9.21747274080708
13901,10.689281423040457,10.689281423040457,10.689281423040457,10.68634461703368,10.689281423040457,9.624427025143614
13902,10.731443016228797,10.731443016228797,10.731443016228797,10.663104877339611,10.731443016228797,9.44934019028411
13903,10.77360460941719,10.77360460941719,10.77360460941719,10.657263785921629,10.77360460941719,9.784888231823544
13904,10.767529240954277,10.767529240954277,10.767529240954277,10.656821863374715,10.767529240954277,9.673531190467669
13905,10.692868086349879,10.692868086349879,10.692868086349879,10.650636378598422,10.692868086349879,9.70803006562482
13906,10.656928256045187,10.656928256045187,10.656928256045187,10.656075012436217,10.656928256045187,10.656928256045187
13907,10.613522310280075,10.613522310280075,10.613522310280075,10.613524055081912,10.613522310280075,10.158054397061969
